district_code,taluk_code,town_code,ward_code,block_code,street_code,survey_number,subdivision_number,old_subdivision_number,old_survey_number,double_crop_flag,partition_indicator,door_number,government_priority_flag,land_type_code,irrigation_source_code,tax_rate_code,primary_soil_type,secondary_soil_type,soil_class_code,tax_per_hectare,extent_unit,extent_value_1,extent_value_2,extent_value_3,total_tax,patta_number,coss_block_code,land_use_code,remarks,remarks1,new_patta_number,old_patta_number,form6_number,form7_number,form8_number,relinquishment_number,assignment_number,alienation_number,acquisition_number,assessed_flag,cultivable_flag,last_updated_datetime,user_number,descriptive_remark_code,descriptive_land_use,municipal_tax,new_door_number
28,01,001,004,0015,0002,2989,0,,2989,Y,P,41                  ,1,3,  ,0,0,"","",247.10,2,0,0,22.0,247.10,32157,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:43:11+05:30,60,,"",,
28,01,001,004,0015,0002,2990,1,,2990/PT,Y,P,41                  ,1,3,  ,0,0,"","",247.10,2,0,0,8.5,247.10,32158,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:43:43+05:30,60,,"",,
28,01,001,004,0015,0002,2990,2,,2990/PT,Y,P,42                  ,1,3,  ,0,0,"","",247.10,2,0,0,30.0,247.10,32159,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:44:13+05:30,60,,"",,
28,01,001,004,0015,0002,2990,3,,2990/PT,Y,P,42A                 ,1,3,  ,0,0,"","",247.10,2,0,0,28.0,247.10,32160,0,16,மட்டப்பாவீடு மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:44:54+05:30,60,,"",,
28,01,001,004,0015,0002,2990,4,,2990/PT,Y,P,42B                 ,1,3,  ,0,0,"","",247.10,2,0,0,37.0,247.10,32161,0,16,மட்டப்பாவீடு மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:45:23+05:30,60,,"",,
28,01,001,004,0015,0002,2990,5,,2990/PT,Y,P,42C                 ,1,3,  ,0,0,"","",247.10,2,0,0,32.5,247.10,32162,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:45:48+05:30,60,,"",,
28,01,001,004,0015,0002,2990,6,,2990/PT,Y,P,40H                 ,1,3,  ,0,0,"","",247.10,2,0,0,30.0,247.10,32163,0,16,மட்டப்பாவீடு மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:46:20+05:30,60,,"",,
28,01,001,004,0015,0002,2990,7,,2990/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,35.0,247.10,32164,0,16,முற்றம் பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 11:46:52+05:30,60,,"",,
28,01,001,004,0015,0002,2991,1,,2991/PT,Y,P,43                  ,1,3,  ,0,0,"","",247.10,2,0,0,54.0,247.10,32165,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 11:48:07+05:30,60,,"",,
28,01,001,004,0015,0002,2991,2,,2991/PT,Y,P,43A                 ,1,3,  ,0,0,"","",247.10,2,0,0,34.0,247.10,32166,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 11:48:56+05:30,60,,"",,
28,01,001,004,0015,0002,2991,3,,2991/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,9.5,0.00,32167,0,16,பொதுமுற்றம்,"",,,,,,,,,,Y,N,2018-01-08 11:50:48+05:30,60,,"",,
28,01,001,004,0015,0002,2991,4,,2991/PT,Y,P,43B                 ,1,3,  ,0,0,"","",247.10,2,0,0,18.5,247.10,32168,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 11:51:23+05:30,60,,"",,
28,01,001,004,0015,0002,2991,5,,2991/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,10.5,247.10,32169,0,16,கழிப்பிடம் பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 11:51:47+05:30,60,,"",,
28,01,001,004,0015,0002,2992,0,,2992,Y,P,48                  ,1,3,  ,0,0,"","",247.10,2,0,0,24.5,247.10,32170,0,16,வீடு  நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:00:11+05:30,60,,"",,
28,01,001,004,0015,0002,2993,0,,2993,Y,P,47                  ,1,3,  ,0,0,"","",247.10,2,0,0,23.5,247.10,32171,0,16,வீடு  நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:00:50+05:30,60,,"",,
28,01,001,004,0015,0002,2994,0,,2994,Y,P,46                  ,1,3,  ,0,0,"","",247.10,2,0,0,23.0,247.10,32172,0,16,வீடு நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:01:24+05:30,60,,"",,
28,01,001,004,0015,0002,2995,0,,2995,Y,P,45                  ,1,3,  ,0,0,"","",247.10,2,0,0,34.0,247.10,32173,0,16,மட்டப்பாவீடு நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:02:50+05:30,60,,"",,
28,01,001,004,0015,0002,2996,0,,2996,Y,P,44                  ,1,3,  ,0,0,"","",247.10,2,0,0,24.5,247.10,32174,0,16,மாடிவீடு நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:03:39+05:30,60,,"",,
28,01,001,004,0015,0002,2997,1,,2997/PT,Y,P,50                  ,1,3,  ,0,0,"","",247.10,2,0,0,12.0,247.10,32175,0,16,ஒட்டுவீடு நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:04:19+05:30,60,,"",,
28,01,001,004,0015,0002,2997,2,,2997/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,56.5,247.10,32176,0,16,பொதுமுற்றம்  நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:04:55+05:30,60,,"",,
28,01,001,004,0015,0002,2998,0,,2998,Y,P,49                  ,1,3,  ,0,0,"","",247.10,2,0,0,14.0,247.10,32177,0,16,ஒட்டுவீடு  நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:05:31+05:30,60,,"",,
28,01,001,004,0015,0004,3020,15,,3020/PT,Y,P,29C                 ,1,3,  ,0,0,"","",91.43,2,0,0,16.5,91.43,32206,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:56:02+05:30,60,,"",,
28,01,001,004,0015,0002,2999,0,,2999,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,52.5,247.10,32178,0,16,பொதுகழிப்பிடம் காலிஇடம்  நீதிமன்றத்தில்வழக்கு நடந்துவருகிறது,"",,,,,,,,,,Y,N,2018-01-08 12:06:09+05:30,60,,"",,
28,01,001,004,0015,0003,3000,0,,3000,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,2,25.5,0.00,0,0,16,தெரு  வடக்குதேரோடும்வீதி,"",,,,,,,,,,Y,N,2018-01-08 12:07:06+05:30,60,,"",,
28,01,001,004,0015,0003,3001,0,,3001,Y,P,239                 ,1,3,  ,0,0,"","",91.43,2,0,0,34.5,91.43,32190,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 12:08:43+05:30,60,,"",,
28,01,001,004,0015,0002,3002,0,,3002,Y,P,240                 ,1,3,  ,0,0,"","",91.43,2,0,0,38.0,91.43,32179,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 12:08:08+05:30,60,,"",,
28,01,001,004,0015,0003,3003,1,,3003/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,7.0,91.43,32191,0,16,பொதுநடைபாதை,"",,,,,,,,,,Y,N,2018-01-08 12:09:12+05:30,60,,"",,
28,01,001,004,0015,0003,3003,2,,3003/PT,Y,P,241                 ,1,3,  ,0,0,"","",91.43,2,0,0,29.5,91.43,32192,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:11:40+05:30,60,,"",,
28,01,001,004,0015,0003,3004,0,,3004,Y,P,242                 ,1,3,  ,0,0,"","",91.43,2,0,0,39.0,91.43,32193,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:13:44+05:30,60,,"",,
28,01,001,004,0015,0003,3005,1,,3005/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,1,19.5,91.43,32194,0,35,-,"",,,,,,,,,,Y,N,2018-01-08 12:15:26+05:30,60,,"",,
28,01,001,004,0015,0003,3005,2,,3005/PT,Y,P,241                 ,1,3,  ,0,0,"","",91.43,2,0,0,9.5,91.43,32195,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:15:56+05:30,60,,"",,
28,01,001,004,0015,0003,3005,3,,3005/PT,Y,P,242                 ,1,3,  ,0,0,"","",247.10,2,0,0,6.0,247.10,32196,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:17:11+05:30,60,,"",,
28,01,001,004,0015,0003,3005,4,,3005/PT,Y,P,233                 ,1,3,  ,0,0,"","",247.10,2,0,0,38.5,247.10,32197,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:18:30+05:30,60,,"",,
28,01,001,004,0015,0003,3005,5,,3005/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,60.0,247.10,32198,0,16,பொதுகாலியிடம்,"",,,,,,,,,,Y,N,2018-01-08 12:19:16+05:30,60,,"",,
28,01,001,004,0015,0003,3005,6,,3005/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,40.5,247.10,32199,0,16,காலிமனை,"",,,,,,,,,,Y,N,2018-01-08 12:20:18+05:30,60,,"",,
28,01,001,004,0015,0003,3005,7,,3005/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,39.5,247.10,32200,0,16,காலிமனை,"",,,,,,,,,,Y,N,2018-01-08 12:20:57+05:30,60,,"",,
28,01,001,004,0015,0001,3006,0,,3006,Y,P,236                 ,1,3,  ,0,0,"","",247.10,2,0,0,24.0,247.10,32113,0,16,செட்,"",,,,,,,,,,Y,N,2018-01-08 12:26:35+05:30,60,,"",,
28,01,001,004,0015,0001,3007,0,,3007,Y,P,237                 ,1,3,  ,0,0,"","",247.10,2,0,0,24.5,247.10,32114,0,16,ஓட்டுவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:26:45+05:30,60,,"",,
28,01,001,004,0015,0001,3008,0,,3008,Y,P,238                 ,1,3,  ,0,0,"","",247.10,2,0,0,37.5,247.10,32115,0,16,ஓட்டுவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:26:54+05:30,60,,"",,
28,01,001,004,0015,0001,3009,1,,3009/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,14.0,247.10,32116,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:27:10+05:30,60,,"",,
28,01,001,004,0015,0001,3009,2,,3009/PT,Y,P,232                 ,1,3,  ,0,0,"","",247.10,2,0,0,74.5,247.10,32117,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:28:29+05:30,60,,"",,
28,01,001,004,0015,0001,3009,3,,3009/PT,Y,P,-                   ,1,3,  ,0,0,"","",247.10,2,0,0,83.5,247.10,32118,0,16,பொதுமுற்றம் பாதை,"",,,,,,,,,,Y,N,2018-01-08 12:28:02+05:30,60,,"",,
28,01,001,004,0015,0001,3009,4,,3009/PT,Y,P,231                 ,1,3,  ,0,0,"","",247.10,2,0,0,16.5,247.10,32119,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:28:58+05:30,60,,"",,
28,01,001,004,0015,0001,3010,0,,3010,Y,P,227                 ,1,3,  ,0,0,"","",247.10,2,0,0,18.0,247.10,32120,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:29:40+05:30,60,,"",,
28,01,001,004,0015,0001,3011,0,,3011,Y,P,229                 ,1,3,  ,0,0,"","",247.10,2,0,0,18.0,247.10,32121,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:30:16+05:30,60,,"",,
28,01,001,004,0015,0001,3012,0,,3012,Y,P,230                 ,1,3,  ,0,0,"","",247.10,2,0,0,16.0,247.10,32122,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:30:50+05:30,60,,"",,
28,01,001,004,0015,0001,3013,1,,3013/PT,Y,P,226                 ,1,3,  ,0,0,"","",247.10,2,0,2,0.5,247.10,32123,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:32:33+05:30,60,,"",,
28,01,001,004,0015,0001,3013,2,,3013/PT,Y,P,226A                ,1,3,  ,0,0,"","",247.10,2,0,1,12.0,247.10,32124,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:34:08+05:30,60,,"",,
28,01,001,004,0015,0001,3014,0,,3014,Y,P,243                 ,1,3,  ,0,0,"","",247.10,2,0,1,57.0,247.10,32125,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 12:35:53+05:30,60,,"",,
28,01,001,004,0015,0001,3015,0,,3015,Y,P,243                 ,1,3,  ,0,0,"","",247.10,2,0,0,13.5,247.10,32126,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 12:36:45+05:30,60,,"",,
28,01,001,004,0015,0001,3016,0,,3016,Y,P,243                 ,1,3,  ,0,0,"","",247.10,2,0,0,95.5,247.10,32127,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:37:17+05:30,60,,"",,
28,01,001,004,0015,0001,3017,0,,3017,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,22.5,0.00,0,0,23,அருள்மிகுமுத்தாரம்மன் கோவில்,"",,,,,,,,,,Y,N,2018-01-08 12:38:17+05:30,60,,"",,
28,01,001,004,0015,0001,3018,0,,3018,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,2,20.5,91.43,32128,0,23,அருள்மிகு முத்தாரம்மன் கோவில்,"",,,,,,,,,,Y,N,2006-01-01 01:29:54+05:30,60,,"",,
28,01,001,004,0015,0001,3019,1,,3019/PT,Y,P,248                 ,1,3,  ,0,0,"","",91.43,2,0,0,79.5,91.43,32129,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:42:26+05:30,60,,"",,
28,01,001,004,0015,0001,3019,2,,3019/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,4.0,91.43,32130,0,16,செட்,"",,,,,,,,,,Y,N,2018-01-08 12:42:57+05:30,60,,"",,
28,01,001,004,0015,0001,3020,1,,3020/PT,Y,P,247A                ,1,3,  ,0,0,"","",91.43,2,0,0,97.0,91.43,32131,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 12:43:46+05:30,60,,"",,
28,01,001,004,0015,0004,3020,10,,3020/PT,Y,P,29C                 ,1,3,  ,0,0,"","",91.43,2,0,0,12.0,91.43,32201,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:53:05+05:30,60,,"",,
28,01,001,004,0015,0004,3020,11,,3020/PT,Y,P,243                 ,1,3,  ,0,0,"","",91.43,2,0,0,43.5,91.43,32202,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:53:29+05:30,60,,"",,
28,01,001,004,0015,0004,3020,12,,3020/PT,Y,P,29F                 ,1,3,  ,0,0,"","",91.43,2,0,0,24.5,91.43,32203,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:53:56+05:30,60,,"",,
28,01,001,004,0015,0004,3020,13,,3020/PT,Y,P,29E                 ,1,3,  ,0,0,"","",91.43,2,0,0,16.0,91.43,32204,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:00:09+05:30,60,,"",,
28,01,001,004,0015,0004,3020,14,,3020/PT,Y,P,29D                 ,1,3,  ,0,0,00,"",91.43,2,0,0,15.0,91.43,32205,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:00:19+05:30,60,,"",,
28,01,001,004,0015,0004,3020,16,,3020/PT,Y,P,29B                 ,1,3,  ,0,0,"","",91.43,2,0,0,16.5,91.43,32207,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:00:45+05:30,60,,"",,
28,01,001,004,0015,0004,3020,17,,3020/PT,Y,P,29A                 ,1,3,  ,0,0,"","",91.43,2,0,0,32.0,91.43,32208,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:01:12+05:30,60,,"",,
28,01,001,004,0015,0004,3020,18,,3020/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,43.5,91.43,32209,0,16,பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 13:01:45+05:30,60,,"",,
28,01,001,004,0015,0004,3020,2,,3020/PT,Y,P,247                 ,1,3,  ,0,0,"","",91.43,2,0,0,16.5,91.43,32210,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 12:45:02+05:30,60,,"",,
28,01,001,004,0015,0004,3020,3,,3020/PT,Y,P,247                 ,1,3,  ,0,0,"","",91.43,2,0,1,66.0,91.43,32211,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 12:45:34+05:30,60,,"",,
28,01,001,004,0015,0004,3020,4,,3020/PT,Y,P,247                 ,1,3,  ,0,0,"","",91.43,2,0,0,42.5,91.43,32212,0,16,பொதுபாதை காலியிடம்,"",,,,,,,,,,Y,N,2018-01-08 12:46:04+05:30,60,,"",,
28,01,001,004,0015,0004,3020,5,,3020,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,30.5,91.43,32213,0,16,செட்,"",,,,,,,,,,Y,N,2018-01-08 12:46:42+05:30,60,,"",,
28,01,001,004,0015,0004,3020,6,,3020/PT,Y,P,29H1                ,1,3,  ,0,0,"","",91.43,2,0,0,11.0,91.43,32214,0,16,தையல்கடை,"",,,,,,,,,,Y,N,2018-01-08 12:48:24+05:30,60,,"",,
28,01,001,004,0015,0004,3020,7,,3020/PT,Y,P,29H2                ,1,3,  ,0,0,"","",91.43,2,0,0,11.0,91.43,32215,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 12:48:56+05:30,60,,"",,
28,01,001,004,0015,0004,3020,8,,3020/PT,Y,P,29A                 ,1,3,  ,0,0,"","",91.43,2,0,0,20.0,91.43,32216,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:51:38+05:30,60,,"",,
28,01,001,004,0015,0004,3020,9,,3020/PT,Y,P,29B                 ,1,3,  ,0,0,"","",91.43,2,0,0,36.0,91.43,32217,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 12:52:25+05:30,60,,"",,
28,01,001,004,0015,0004,3021,1,,3021/PT,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,32.5,0.00,32218,0,16,காலிமனை,"",,,,,,,,,,Y,N,2018-01-08 13:07:19+05:30,60,,"",,
28,01,001,004,0015,0004,3021,2,,3021/PT,Y,P,29F                 ,1,3,  ,0,0,"","",0.00,2,0,0,18.0,0.00,32219,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:08:19+05:30,60,,"",,
28,01,001,004,0015,0004,3021,3,,3021/PT,Y,P,29F                 ,1,3,  ,0,0,"","",0.00,2,0,0,18.0,0.00,32220,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:09:10+05:30,60,,"",,
28,01,001,004,0015,0004,3021,4,,3021/PT,Y,P,29D                 ,1,3,  ,0,0,"","",0.00,2,0,0,17.0,0.00,32221,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:09:59+05:30,60,,"",,
28,01,001,004,0015,0004,3021,5,,3021/PT,Y,P,29C                 ,1,3,  ,0,0,"","",0.00,2,0,0,19.0,0.00,32222,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:11:25+05:30,60,,"",,
28,01,001,004,0015,0004,3021,6,,3021/PT,Y,P,29B                 ,1,3,  ,0,0,"","",0.00,2,0,0,19.0,0.00,32223,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:12:02+05:30,60,,"",,
28,01,001,004,0015,0004,3021,7,,3021/PT,Y,P,29A                 ,1,3,  ,0,0,"","",0.00,2,0,0,39.0,0.00,32224,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:13:05+05:30,60,,"",,
28,01,001,004,0015,0004,3022,0,,3022,Y,P,23                  ,1,3,  ,0,0,"","",0.00,2,0,0,11.5,0.00,32225,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:13:31+05:30,60,,"",,
28,01,001,004,0015,0004,3023,0,,3023,Y,P,28                  ,1,3,  ,0,0,"","",0.00,2,0,0,17.5,0.00,32226,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:13:55+05:30,60,,"",,
28,01,001,004,0015,0004,3024,0,,3024,Y,P,28                  ,1,3,  ,0,0,"","",0.00,2,0,0,15.5,0.00,32227,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:14:18+05:30,60,,"",,
28,01,001,004,0015,0004,3025,0,,3025,Y,P,28                  ,1,3,  ,0,0,"","",0.00,2,0,0,16.5,0.00,32228,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:14:37+05:30,60,,"",,
28,01,001,004,0015,0004,3026,0,,3026,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,73.5,0.00,32229,0,16,முற்றம்,"",,,,,,,,,,Y,N,2018-01-08 13:14:58+05:30,60,,"",,
28,01,001,004,0015,0004,3027,0,,3027,Y,P,27A                 ,1,3,  ,0,0,"","",0.00,2,0,0,42.5,0.00,32230,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:15:31+05:30,60,,"",,
28,01,001,004,0015,0004,3028,0,,3028,Y,P,22                  ,1,3,  ,0,0,"","",0.00,2,0,0,31.5,0.00,32231,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:15:55+05:30,60,,"",,
28,01,001,004,0015,0004,3029,1,,3029/PT,Y,P,20                  ,1,3,  ,0,0,"","",0.00,2,0,0,66.5,0.00,32232,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:16:19+05:30,60,,"",,
28,01,001,004,0015,0004,3029,2,,3029/PT,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,31.0,0.00,32233,0,16,பொதுசந்து,"",,,,,,,,,,Y,N,2018-01-08 13:17:19+05:30,60,,"",,
28,01,001,004,0015,0004,3029,3,,3029/PT,Y,P,20A                 ,1,3,  ,0,0,"","",0.00,2,0,0,25.5,0.00,32234,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:17:45+05:30,60,,"",,
28,01,001,004,0015,0004,3030,1,,3030/PT,Y,P,21                  ,1,3,  ,0,0,"","",91.43,2,0,1,16.5,91.43,32235,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:18:55+05:30,60,,"",,
28,01,001,004,0015,0004,3030,2,,3030/PT,Y,P,21                  ,1,3,  ,0,0,"","",91.43,2,0,0,35.0,91.43,32236,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:19:34+05:30,60,,"",,
28,01,001,004,0015,0004,3031,0,,3031,Y,P,20/1                ,1,3,  ,0,0,"","",91.43,2,0,0,35.5,91.43,32237,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:20:11+05:30,60,,"",,
28,01,001,004,0015,0004,3032,0,,3032,Y,P,20/2                ,1,3,  ,0,0,"","",0.00,2,0,0,17.5,0.00,32238,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:20:47+05:30,60,,"",,
28,01,001,004,0015,0004,3033,1,,3033/PT,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,0.5,0.00,32239,0,16,பொதுசந்து,"",,,,,,,,,,Y,N,2018-01-08 13:21:04+05:30,60,,"",,
28,01,001,004,0015,0004,3033,2,,3033/PT,Y,P,20                  ,1,3,  ,0,0,"","",0.00,2,0,0,18.0,0.00,32240,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:21:27+05:30,60,,"",,
28,01,001,004,0015,0004,3034,0,,3034,Y,P,16                  ,1,3,  ,0,0,"","",0.00,2,0,0,13.0,0.00,32241,0,16,ஓட்டுவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:21:49+05:30,60,,"",,
28,01,001,004,0015,0004,3035,0,,3035,Y,P,17                  ,1,3,  ,0,0,"","",0.00,2,0,0,20.0,0.00,32242,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:22:35+05:30,60,,"",,
28,01,001,004,0015,0004,3036,0,,3036,Y,P,18                  ,1,3,  ,0,0,"","",0.00,2,0,0,21.0,0.00,32243,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:22:55+05:30,60,,"",,
28,01,001,004,0015,0004,3037,1,,3037/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,38.0,91.43,32244,0,16,பொதுகிணறுகாலியிடம்,"",,,,,,,,,,Y,N,2018-01-08 13:25:45+05:30,60,,"",,
28,01,001,004,0015,0004,3037,2A,,3037/2PT,Y,P,15                  ,1,3,  ,0,0,"","",91.43,2,0,0,12.0,91.43,32245,0,16,ஓட்டுவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:26:32+05:30,60,,"",,
28,01,001,004,0015,0004,3037,2B,,3037/2PT,Y,P,15A                 ,1,3,  ,0,0,"","",91.43,2,0,0,11.0,91.43,32246,0,16,ஓட்டுவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:27:08+05:30,60,,"",,
28,01,001,004,0015,0004,3037,2C,,3037/2PT,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,38.5,0.00,32247,0,16,கிணறு பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 13:27:44+05:30,60,,"",,
28,01,001,004,0015,0004,3037,2D,,3037/2PT,Y,P,19                  ,1,3,  ,0,0,"","",91.43,2,0,0,15.0,91.43,32248,0,16,வீடு,"",,,,,,,,,,Y,N,2018-01-08 13:29:06+05:30,60,,"",,
28,01,001,004,0015,0004,3038,1,,3038/PT,Y,P,19                  ,1,3,  ,0,0,"","",0.00,2,0,0,25.5,0.00,32249,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 13:29:38+05:30,60,,"",,
28,01,001,004,0015,0004,3038,2,,3038/PT,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,5.0,0.00,32250,0,16,பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 13:30:17+05:30,60,,"",,
28,01,001,004,0015,0004,3039,1,,3039/PT,Y,P,-                   ,1,3,  ,0,0,"","",0.00,2,0,0,4.0,0.00,32251,0,16,பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 13:30:57+05:30,60,,"",,
